baseline,scenario,seed,verdict,favorable,throughput_change_pct,system_time_improvement_pct,completed_a,completed_b,report_json,summary_csv,incomplete_a_csv,incomplete_b_csv
"netconvert_90","demanda_baja","423459","improvement",true,11.42098273572377,34.56305292027276,1506,1678,"data/runs/netconvert_90/demanda_baja/seed_423459/ab_report.json","data/runs/netconvert_90/demanda_baja/seed_423459/ab_summary.csv","data/runs/netconvert_90/demanda_baja/seed_423459/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_baja/seed_423459/incomplete_trips_B.csv"
"netconvert_90","demanda_baja","449463","improvement",true,56.19678334910123,54.35293774006513,1057,1651,"data/runs/netconvert_90/demanda_baja/seed_449463/ab_report.json","data/runs/netconvert_90/demanda_baja/seed_449463/ab_summary.csv","data/runs/netconvert_90/demanda_baja/seed_449463/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_baja/seed_449463/incomplete_trips_B.csv"
"netconvert_90","demanda_baja","843099","misleading_regression",true,728.4313725490196,61.27729951013375,204,1690,"data/runs/netconvert_90/demanda_baja/seed_843099/ab_report.json","data/runs/netconvert_90/demanda_baja/seed_843099/ab_summary.csv","data/runs/netconvert_90/demanda_baja/seed_843099/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_baja/seed_843099/incomplete_trips_B.csv"
"netconvert_90","demanda_baja","950893","improvement",true,8.450704225352112,34.69271642943501,1491,1617,"data/runs/netconvert_90/demanda_baja/seed_950893/ab_report.json","data/runs/netconvert_90/demanda_baja/seed_950893/ab_summary.csv","data/runs/netconvert_90/demanda_baja/seed_950893/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_baja/seed_950893/incomplete_trips_B.csv"
"netconvert_90","demanda_baja","974616","improvement",true,10.638297872340425,34.88663637922167,1504,1664,"data/runs/netconvert_90/demanda_baja/seed_974616/ab_report.json","data/runs/netconvert_90/demanda_baja/seed_974616/ab_summary.csv","data/runs/netconvert_90/demanda_baja/seed_974616/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_baja/seed_974616/incomplete_trips_B.csv"
"netconvert_90","demanda_media","157300","improvement",true,23.454746136865342,5.9599045745615875,1812,2237,"data/runs/netconvert_90/demanda_media/seed_157300/ab_report.json","data/runs/netconvert_90/demanda_media/seed_157300/ab_summary.csv","data/runs/netconvert_90/demanda_media/seed_157300/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_media/seed_157300/incomplete_trips_B.csv"
"netconvert_90","demanda_media","214181","improvement",true,13.968957871396896,8.900983595369508,1804,2056,"data/runs/netconvert_90/demanda_media/seed_214181/ab_report.json","data/runs/netconvert_90/demanda_media/seed_214181/ab_summary.csv","data/runs/netconvert_90/demanda_media/seed_214181/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_media/seed_214181/incomplete_trips_B.csv"
"netconvert_90","demanda_media","281772","improvement",true,26.391184573002757,11.22671947284863,1815,2294,"data/runs/netconvert_90/demanda_media/seed_281772/ab_report.json","data/runs/netconvert_90/demanda_media/seed_281772/ab_summary.csv","data/runs/netconvert_90/demanda_media/seed_281772/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_media/seed_281772/incomplete_trips_B.csv"
"netconvert_90","demanda_media","372292","misleading_improvement",false,-66.81614349775785,-18.974758387350718,1784,592,"data/runs/netconvert_90/demanda_media/seed_372292/ab_report.json","data/runs/netconvert_90/demanda_media/seed_372292/ab_summary.csv","data/runs/netconvert_90/demanda_media/seed_372292/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_media/seed_372292/incomplete_trips_B.csv"
"netconvert_90","demanda_media","400290","improvement",true,17.29200652528548,1.609213605729469,1839,2157,"data/runs/netconvert_90/demanda_media/seed_400290/ab_report.json","data/runs/netconvert_90/demanda_media/seed_400290/ab_summary.csv","data/runs/netconvert_90/demanda_media/seed_400290/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_media/seed_400290/incomplete_trips_B.csv"
"netconvert_90","demanda_media","423459","improvement",true,36.58682634730539,16.5823258132868,1670,2281,"data/runs/netconvert_90/demanda_media/seed_423459/ab_report.json","data/runs/netconvert_90/demanda_media/seed_423459/ab_summary.csv","data/runs/netconvert_90/demanda_media/seed_423459/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_media/seed_423459/incomplete_trips_B.csv"
"netconvert_90","demanda_media","449463","improvement",true,24.534686971235196,9.290316111403575,1773,2208,"data/runs/netconvert_90/demanda_media/seed_449463/ab_report.json","data/runs/netconvert_90/demanda_media/seed_449463/ab_summary.csv","data/runs/netconvert_90/demanda_media/seed_449463/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_media/seed_449463/incomplete_trips_B.csv"
"netconvert_90","demanda_media","843099","misleading_regression",true,232.7054794520548,29.27490845426412,584,1943,"data/runs/netconvert_90/demanda_media/seed_843099/ab_report.json","data/runs/netconvert_90/demanda_media/seed_843099/ab_summary.csv","data/runs/netconvert_90/demanda_media/seed_843099/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_media/seed_843099/incomplete_trips_B.csv"
"netconvert_90","demanda_media","950893","improvement",true,28.954723309111234,18.359855211036745,1789,2307,"data/runs/netconvert_90/demanda_media/seed_950893/ab_report.json","data/runs/netconvert_90/demanda_media/seed_950893/ab_summary.csv","data/runs/netconvert_90/demanda_media/seed_950893/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_media/seed_950893/incomplete_trips_B.csv"
"netconvert_90","demanda_media","974616","improvement",true,32.424422050978066,8.561024569087078,1687,2234,"data/runs/netconvert_90/demanda_media/seed_974616/ab_report.json","data/runs/netconvert_90/demanda_media/seed_974616/ab_summary.csv","data/runs/netconvert_90/demanda_media/seed_974616/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_media/seed_974616/incomplete_trips_B.csv"
"netconvert_90","demanda_saturada","157300","improvement",true,18.83845778428502,-4.447729564370311,2049,2435,"data/runs/netconvert_90/demanda_saturada/seed_157300/ab_report.json","data/runs/netconvert_90/demanda_saturada/seed_157300/ab_summary.csv","data/runs/netconvert_90/demanda_saturada/seed_157300/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_saturada/seed_157300/incomplete_trips_B.csv"
"netconvert_90","demanda_saturada","214181","improvement",true,17.942467089224767,-5.350078005809493,2051,2419,"data/runs/netconvert_90/demanda_saturada/seed_214181/ab_report.json","data/runs/netconvert_90/demanda_saturada/seed_214181/ab_summary.csv","data/runs/netconvert_90/demanda_saturada/seed_214181/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_saturada/seed_214181/incomplete_trips_B.csv"
"netconvert_90","demanda_saturada","281772","regression",false,4.724017901541522,-15.473255994346093,2011,2106,"data/runs/netconvert_90/demanda_saturada/seed_281772/ab_report.json","data/runs/netconvert_90/demanda_saturada/seed_281772/ab_summary.csv","data/runs/netconvert_90/demanda_saturada/seed_281772/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_saturada/seed_281772/incomplete_trips_B.csv"
"netconvert_90","demanda_saturada","372292","misleading_regression",true,89.52702702702703,-9.421929149018098,592,1122,"data/runs/netconvert_90/demanda_saturada/seed_372292/ab_report.json","data/runs/netconvert_90/demanda_saturada/seed_372292/ab_summary.csv","data/runs/netconvert_90/demanda_saturada/seed_372292/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_saturada/seed_372292/incomplete_trips_B.csv"
"netconvert_90","demanda_saturada","400290","misleading_improvement",false,-49.21465968586388,-12.381644853772823,1910,970,"data/runs/netconvert_90/demanda_saturada/seed_400290/ab_report.json","data/runs/netconvert_90/demanda_saturada/seed_400290/ab_summary.csv","data/runs/netconvert_90/demanda_saturada/seed_400290/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_saturada/seed_400290/incomplete_trips_B.csv"
"netconvert_90","demanda_saturada","423459","improvement",true,20.270924044508952,-5.02422983731395,2067,2486,"data/runs/netconvert_90/demanda_saturada/seed_423459/ab_report.json","data/runs/netconvert_90/demanda_saturada/seed_423459/ab_summary.csv","data/runs/netconvert_90/demanda_saturada/seed_423459/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_saturada/seed_423459/incomplete_trips_B.csv"
"netconvert_90","demanda_saturada","449463","improvement",true,15.918958031837915,-3.4211790542859104,2073,2403,"data/runs/netconvert_90/demanda_saturada/seed_449463/ab_report.json","data/runs/netconvert_90/demanda_saturada/seed_449463/ab_summary.csv","data/runs/netconvert_90/demanda_saturada/seed_449463/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_saturada/seed_449463/incomplete_trips_B.csv"
"netconvert_90","demanda_saturada","843099","improvement",true,23.410404624277454,-6.142892342200736,2076,2562,"data/runs/netconvert_90/demanda_saturada/seed_843099/ab_report.json","data/runs/netconvert_90/demanda_saturada/seed_843099/ab_summary.csv","data/runs/netconvert_90/demanda_saturada/seed_843099/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_saturada/seed_843099/incomplete_trips_B.csv"
"netconvert_90","demanda_saturada","950893","misleading_regression",true,125.7191201353638,-4.155331391289693,591,1334,"data/runs/netconvert_90/demanda_saturada/seed_950893/ab_report.json","data/runs/netconvert_90/demanda_saturada/seed_950893/ab_summary.csv","data/runs/netconvert_90/demanda_saturada/seed_950893/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_saturada/seed_950893/incomplete_trips_B.csv"
"netconvert_90","demanda_saturada","974616","misleading_regression",true,75.73582196697774,6.034046594173004,1393,2448,"data/runs/netconvert_90/demanda_saturada/seed_974616/ab_report.json","data/runs/netconvert_90/demanda_saturada/seed_974616/ab_summary.csv","data/runs/netconvert_90/demanda_saturada/seed_974616/incomplete_trips_A.csv","data/runs/netconvert_90/demanda_saturada/seed_974616/incomplete_trips_B.csv"
"netconvert_90","hora_pico","157300","improvement",true,19.86970684039088,3.6764373377709845,1842,2208,"data/runs/netconvert_90/hora_pico/seed_157300/ab_report.json","data/runs/netconvert_90/hora_pico/seed_157300/ab_summary.csv","data/runs/netconvert_90/hora_pico/seed_157300/incomplete_trips_A.csv","data/runs/netconvert_90/hora_pico/seed_157300/incomplete_trips_B.csv"
"netconvert_90","hora_pico","214181","misleading_improvement",false,-16.964285714285715,-12.06325694867997,1792,1488,"data/runs/netconvert_90/hora_pico/seed_214181/ab_report.json","data/runs/netconvert_90/hora_pico/seed_214181/ab_summary.csv","data/runs/netconvert_90/hora_pico/seed_214181/incomplete_trips_A.csv","data/runs/netconvert_90/hora_pico/seed_214181/incomplete_trips_B.csv"
"netconvert_90","hora_pico","281772","misleading_improvement",false,-46.6703056768559,-47.42994141572447,1832,977,"data/runs/netconvert_90/hora_pico/seed_281772/ab_report.json","data/runs/netconvert_90/hora_pico/seed_281772/ab_summary.csv","data/runs/netconvert_90/hora_pico/seed_281772/incomplete_trips_A.csv","data/runs/netconvert_90/hora_pico/seed_281772/incomplete_trips_B.csv"
"netconvert_90","hora_pico","372292","improvement",true,65.73373676248109,8.145477142459995,1322,2191,"data/runs/netconvert_90/hora_pico/seed_372292/ab_report.json","data/runs/netconvert_90/hora_pico/seed_372292/ab_summary.csv","data/runs/netconvert_90/hora_pico/seed_372292/incomplete_trips_A.csv","data/runs/netconvert_90/hora_pico/seed_372292/incomplete_trips_B.csv"
"netconvert_90","hora_pico","400290","improvement",true,19.318181818181817,-0.6570435811185451,1848,2205,"data/runs/netconvert_90/hora_pico/seed_400290/ab_report.json","data/runs/netconvert_90/hora_pico/seed_400290/ab_summary.csv","data/runs/netconvert_90/hora_pico/seed_400290/incomplete_trips_A.csv","data/runs/netconvert_90/hora_pico/seed_400290/incomplete_trips_B.csv"
"netconvert_90","hora_pico","423459","improvement",true,21.483516483516482,0.7794519562715765,1820,2211,"data/runs/netconvert_90/hora_pico/seed_423459/ab_report.json","data/runs/netconvert_90/hora_pico/seed_423459/ab_summary.csv","data/runs/netconvert_90/hora_pico/seed_423459/incomplete_trips_A.csv","data/runs/netconvert_90/hora_pico/seed_423459/incomplete_trips_B.csv"
"netconvert_90","hora_pico","449463","misleading_regression",true,295.3789279112754,25.749272484973755,541,2139,"data/runs/netconvert_90/hora_pico/seed_449463/ab_report.json","data/runs/netconvert_90/hora_pico/seed_449463/ab_summary.csv","data/runs/netconvert_90/hora_pico/seed_449463/incomplete_trips_A.csv","data/runs/netconvert_90/hora_pico/seed_449463/incomplete_trips_B.csv"
"netconvert_90","hora_pico","843099","misleading_improvement",false,-41.97933659597607,-12.713601567318506,1839,1067,"data/runs/netconvert_90/hora_pico/seed_843099/ab_report.json","data/runs/netconvert_90/hora_pico/seed_843099/ab_summary.csv","data/runs/netconvert_90/hora_pico/seed_843099/incomplete_trips_A.csv","data/runs/netconvert_90/hora_pico/seed_843099/incomplete_trips_B.csv"
"netconvert_90","hora_pico","950893","improvement",true,11.32791327913279,-2.011772663290862,1845,2054,"data/runs/netconvert_90/hora_pico/seed_950893/ab_report.json","data/runs/netconvert_90/hora_pico/seed_950893/ab_summary.csv","data/runs/netconvert_90/hora_pico/seed_950893/incomplete_trips_A.csv","data/runs/netconvert_90/hora_pico/seed_950893/incomplete_trips_B.csv"
"netconvert_90","hora_pico","974616","misleading_improvement",false,-53.43428880475933,-15.039693004392147,1849,861,"data/runs/netconvert_90/hora_pico/seed_974616/ab_report.json","data/runs/netconvert_90/hora_pico/seed_974616/ab_summary.csv","data/runs/netconvert_90/hora_pico/seed_974616/incomplete_trips_A.csv","data/runs/netconvert_90/hora_pico/seed_974616/incomplete_trips_B.csv"
